fecha_reparto,y_true,y_pred
2024-05-13,169.2749939,121.59302520751953
2024-05-15,155.8250003,121.59302520751953
2024-05-16,166.35833,121.59302520751953
2024-05-17,111.6083303,121.59302520751953
2024-05-18,95.4166576,121.59302520751953
2024-05-19,124.7416636,121.59302520751953
2024-05-20,180.7249934,121.59302520751953
2024-05-22,93.90833,121.59302520751953
2024-05-23,144.2416736,121.59302520751953
2024-05-24,189.4416666,121.59302520751953
2024-05-25,97.874997,124.77288818359375
2024-05-26,127.15833,121.59302520751953
2024-05-27,404.1749933,121.59302520751953
2024-05-29,99.28333,121.59302520751953
2024-05-30,180.866657,121.59302520751953
2024-05-31,97.79167,121.59302520751953
2024-06-01,94.00000059999999,121.59302520751953
2024-06-02,71.9583367,121.59302520751953
2024-06-03,199.400004,121.59302520751953
2024-06-05,144.1750003,121.59302520751953
2024-06-06,122.5416633,121.59302520751953
2024-06-07,170.2749933,121.59302520751953
2024-06-08,124.9166503,121.59302520751953
2024-06-09,174.108333,121.59302520751953
2024-06-10,102.4916603,121.59302520751953
2024-06-12,147.316661,121.59302520751953
2024-06-13,96.06666,121.59302520751953
2024-06-14,109.033334,121.59302520751953
2024-06-15,127.7832973,121.59302520751953
2024-06-16,128.291667,121.59302520751953
2024-06-17,210.1249936,121.59302520751953
2024-06-19,149.6166666,121.59302520751953
2024-06-20,118.29166670000001,121.59302520751953
2024-06-21,150.7749936,121.59302520751953
2024-06-22,219.4249934,121.59302520751953
2024-06-23,142.8999963,121.59302520751953
2024-06-24,168.5166563,121.59302520751953
2024-06-26,217.5416673,121.59302520751953
2024-06-27,218.8749823,121.59302520751953
2024-06-28,227.383317,136.569091796875
2024-06-29,286.9166633,136.569091796875
2024-06-30,172.3333327,124.77288818359375
2024-07-01,181.1333367,124.77288818359375
2024-07-03,132.2500033,121.59302520751953
2024-07-04,168.6250036,121.59302520751953
2024-07-05,132.6166703,121.59302520751953
2024-07-06,89.4583336,121.59302520751953
2024-07-07,148.508334,121.59302520751953
2024-07-08,104.2416667,121.59302520751953
2024-07-10,102.8750036,121.59302520751953
2024-07-11,213.125,121.59302520751953
2024-07-12,176.5249973,121.59302520751953
2024-07-13,81.791667,121.59302520751953
2024-07-14,100.199997,121.59302520751953
2024-07-15,110.2416663,121.59302520751953
2024-07-17,126.6833333,121.59302520751953
2024-07-18,84.6499933,121.59302520751953
2024-07-19,134.4833299,121.59302520751953
2024-07-20,93.1083709,121.59302520751953
2024-07-21,146.38333,121.59302520751953
2024-07-22,174.899997,121.59302520751953
2024-07-24,163.69163,121.59302520751953
2024-07-25,75.608327,121.59302520751953
2024-07-26,312.108327,121.59302520751953
2024-07-27,200.9083343,121.59302520751953
2024-07-28,143.6166603,121.59302520751953
2024-07-31,246.1416633,121.59302520751953
2024-08-01,278.6583303,121.59302520751953
2024-08-02,149.0833333,121.59302520751953
2024-08-03,155.208332,136.569091796875
2024-08-04,123.83333,124.77288818359375
2024-08-05,108.941673,124.77288818359375
2024-08-07,115.866657,121.59302520751953
2024-08-08,92.699994,121.59302520751953
2024-08-09,142.875,121.59302520751953
2024-08-10,86.49167,121.59302520751953
2024-08-11,123.7500003,121.59302520751953
2024-08-12,133.6916703,121.59302520751953
2024-08-14,92.4166663,121.59302520751953
2024-08-15,292.3749996,121.59302520751953
2024-08-16,153.4499966,121.59302520751953
2024-08-17,134.8666636,121.59302520751953
2024-08-18,77.6250067,121.59302520751953
2024-08-19,94.1583297,121.59302520751953
2024-08-21,116.6166633,121.59302520751953
2024-08-22,170.183327,121.59302520751953
2024-08-23,122.916667,121.59302520751953
2024-08-24,184.5500006,121.59302520751953
2024-08-25,117.7083366,121.59302520751953
2024-08-26,165.2666639,121.59302520751953
2024-08-28,153.949993,121.59302520751953
2024-08-29,177.466667,121.59302520751953
2024-08-30,141.4083335,121.59302520751953
2024-08-31,113.558327,121.59302520751953
2024-09-01,88.67,121.59302520751953
2024-09-02,128.82,121.59302520751953
2024-09-04,142.36,121.59302520751953
2024-09-05,66.03,121.59302520751953
2024-09-06,59.66,121.59302520751953
2024-09-07,67.0,118.76669311523438
2024-09-08,47.0,121.59302520751953
2024-09-09,67.32,121.59302520751953
2024-09-11,66.14,121.59302520751953
2024-09-12,48.56,121.59302520751953
2024-09-13,57.88,121.59302520751953
2024-09-14,28.0,121.59302520751953
2024-09-15,51.839999999999996,121.59302520751953
2024-09-16,73.22,121.59302520751953
2024-09-18,68.83,121.59302520751953
2024-09-19,70.0,121.59302520751953
2024-09-20,62.0,121.59302520751953
2024-09-21,75.58,121.59302520751953
2024-09-22,53.21,121.59302520751953
2024-09-23,75.36,121.59302520751953
2024-09-25,64.42,121.59302520751953
2024-09-26,66.25,121.59302520751953
2024-09-27,78.62,121.59302520751953
2024-09-28,77.51,121.59302520751953
2024-09-29,84.26,121.59302520751953
2024-09-30,75.84,121.59302520751953
2024-10-01,55.9833366,121.59302520751953
2024-10-03,99.908331,121.59302520751953
2024-10-04,70.6249996,121.59302520751953
2024-10-05,79.6750033,121.59302520751953
2024-10-06,134.6166766,121.59302520751953
2024-10-07,127.70833,121.59302520751953
2024-10-08,147.5166564,121.59302520751953
2024-10-10,107.6250073,121.59302520751953
2024-10-11,65.6666633,121.59302520751953
2024-10-12,106.5416613,118.76669311523438
2024-10-13,89.991664,121.59302520751953
2024-10-14,88.283334,121.59302520751953
2024-10-15,223.40834,121.59302520751953
2024-10-17,96.566677,121.59302520751953
2024-10-18,131.158333,121.59302520751953
2024-10-19,89.941657,121.59302520751953
2024-10-20,164.2916703,121.59302520751953
2024-10-21,110.583331,121.59302520751953
2024-10-22,154.833337,121.59302520751953
2024-10-24,92.74999389999999,121.59302520751953
2024-10-25,108.6166637,121.59302520751953
2024-10-26,88.7833269,121.59302520751953
2024-10-27,91.425007,121.59302520751953
2024-10-28,173.866607,121.59302520751953
2024-10-29,141.78333370000001,121.59302520751953
2024-10-31,91.28331,121.59302520751953
2024-11-01,190.68,121.59302520751953
2024-11-02,74.27,121.59302520751953
2024-11-03,117.34,121.59302520751953
2024-11-04,90.06,121.59302520751953
2024-11-06,56.1,121.59302520751953
2024-11-07,79.27,121.59302520751953
2024-11-08,91.26,121.59302520751953
2024-11-09,114.36,121.59302520751953
2024-11-10,136.06,121.59302520751953
2024-11-11,87.01,121.59302520751953
2024-11-12,139.62,121.59302520751953
2024-11-13,108.67,121.59302520751953
2024-11-14,81.7,121.59302520751953
2024-11-15,107.0,118.76669311523438
2024-11-16,86.07,121.59302520751953
2024-11-17,142.05,121.59302520751953
2024-11-20,108.2,121.59302520751953
2024-11-21,135.85,121.59302520751953
2024-11-22,85.56,121.59302520751953
2024-11-23,75.77,121.59302520751953
2024-11-24,119.7,121.59302520751953
2024-11-25,160.59,121.59302520751953
2024-11-26,123.78,121.59302520751953
2024-11-27,87.17,121.59302520751953
2024-11-28,117.86,121.59302520751953
2024-11-29,102.16,121.59302520751953
2024-11-30,107.5,194.3764190673828
2024-12-01,95.5,121.59302520751953
2024-12-02,74.25,136.569091796875
2024-12-04,102.9,194.3764190673828
2024-12-05,59.2,124.77288818359375
2024-12-06,71.58,209.3524932861328
2024-12-07,53.0,121.59302520751953
2024-12-08,65.0,136.569091796875
2024-12-09,63.62,121.59302520751953
2024-12-10,66.02,124.77288818359375
2024-12-11,47.09,121.59302520751953
2024-12-12,62.11,121.59302520751953
2024-12-13,61.83,121.59302520751953
2024-12-14,63.5,121.59302520751953
2024-12-15,49.629999999999995,121.59302520751953
2024-12-16,38.0,121.59302520751953
2024-12-17,88.06,121.59302520751953
2024-12-18,66.12,118.76669311523438
2024-12-19,55.13,121.59302520751953
2024-12-20,107.33,121.59302520751953
2024-12-21,89.79,121.59302520751953
2024-12-22,74.25,121.59302520751953
2024-12-23,145.54,121.59302520751953
2024-12-24,83.67,121.59302520751953
2024-12-26,180.14000000000001,121.59302520751953
2024-12-27,94.25,121.59302520751953
2024-12-28,76.67,121.59302520751953
2024-12-29,95.94,121.59302520751953
2024-12-30,139.54166,121.59302520751953
2024-12-31,176.324997,121.59302520751953
2025-01-03,93.5,121.59302520751953
2025-01-04,89.525,121.59302520751953
2025-01-05,98.0,121.59302520751953
2025-01-06,93.06666,121.59302520751953
2025-01-08,79.40833,121.59302520751953
2025-01-09,97.966663,121.59302520751953
2025-01-10,102.58333,121.59302520751953
2025-01-11,125.25833,121.59302520751953
2025-01-12,99.74163300000001,121.59302520751953
2025-01-13,174.39996,121.59302520751953
2025-01-15,87.25,121.59302520751953
2025-01-16,117.04167,121.59302520751953
2025-01-17,139.36666,121.59302520751953
2025-01-18,96.66667,121.59302520751953
2025-01-19,127.73333,121.59302520751953
2025-01-20,112.7,121.59302520751953
2025-01-22,140.66667,121.59302520751953
2025-01-23,78.366663,121.59302520751953
2025-01-24,104.65833,124.77288818359375
2025-01-25,113.9749933,121.59302520751953
2025-01-26,123.074993,121.59302520751953
2025-01-27,128.03333,121.59302520751953
2025-01-29,115.56666,121.59302520751953
2025-01-30,144.81666,121.59302520751953
2025-01-31,166.55837,121.59302520751953
2025-02-01,74.5,121.59302520751953
2025-02-02,92.86,121.59302520751953
2025-02-03,116.88,121.59302520751953
2025-02-05,158.775,121.59302520751953
2025-02-06,115.175,121.59302520751953
2025-02-07,72.81666,121.59302520751953
2025-02-08,121.0,121.59302520751953
2025-02-09,85.58333329999999,121.59302520751953
2025-02-10,154.10831,121.59302520751953
2025-02-12,137.63332,121.59302520751953
2025-02-13,126.57,121.59302520751953
2025-02-14,125.44167,121.59302520751953
2025-02-15,130.90833,121.59302520751953
2025-02-16,123.58333329999999,121.59302520751953
2025-02-17,102.03333,121.59302520751953
2025-02-19,112.666667,121.59302520751953
2025-02-20,125.28333,121.59302520751953
2025-02-21,87.61666,121.59302520751953
2025-02-22,120.96667,121.59302520751953
2025-02-23,154.81,121.59302520751953
2025-02-24,134.88,121.59302520751953
2025-02-26,115.09999,121.59302520751953
2025-02-27,364.09999,124.77288818359375
2025-02-28,301.63332,121.59302520751953
2025-03-01,93.5,121.59302520751953
2025-03-02,101.5,121.59302520751953
2025-03-04,117.53333,121.59302520751953
2025-03-05,179.0,194.3764190673828
2025-03-06,156.78333,121.59302520751953
2025-03-07,120.53333,136.569091796875
2025-03-08,115.50001,121.59302520751953
2025-03-09,151.658343,197.55625915527344
2025-03-11,142.26,194.3764190673828
2025-03-12,85.26,136.569091796875
2025-03-13,135.4,136.569091796875
2025-03-14,88.87,124.77288818359375
2025-03-15,94.0,124.77288818359375
2025-03-16,61.3333333,121.59302520751953
2025-03-18,154.53333,121.59302520751953
2025-03-19,144.78333,121.59302520751953
2025-03-20,58.1,121.59302520751953
2025-03-21,63.0,121.59302520751953
2025-03-22,62.666669999999996,121.59302520751953
2025-03-23,55.03333,121.59302520751953
2025-03-24,155.483343,121.59302520751953
2025-03-25,52.03334,121.59302520751953
2025-03-26,90.03333,121.59302520751953
2025-03-27,76.466667,121.59302520751953
2025-03-28,93.7333367,121.59302520751953
2025-03-30,83.73337000000001,121.59302520751953
2025-03-31,80.81667,121.59302520751953
2025-04-02,107.78333,121.59302520751953
2025-04-03,184.03333,121.59302520751953
2025-04-04,138.0,121.59302520751953
2025-04-05,105.03333,121.59302520751953
2025-04-06,92.58333329999999,121.59302520751953
2025-04-08,129.63332,121.59302520751953
2025-04-09,89.53333,121.59302520751953
2025-04-10,121.53333,121.59302520751953
2025-04-11,123.10833,121.59302520751953
2025-04-12,106.33333,121.59302520751953
2025-04-13,119.0,121.59302520751953
2025-04-15,114.116664,121.59302520751953
2025-04-16,165.03333,121.59302520751953
2025-04-17,139.66666,121.59302520751953
2025-04-18,87.53333,121.59302520751953
2025-04-19,143.09999,121.59302520751953
2025-04-20,93.39999,121.59302520751953
2025-04-22,124.5,121.59302520751953
2025-04-23,118.76666,121.59302520751953
2025-04-24,124.133323,121.59302520751953
2025-04-25,133.41666,121.59302520751953
2025-04-26,76.56666,121.59302520751953
2025-04-27,100.308333,121.59302520751953
2025-04-28,169.35,121.59302520751953
2025-04-29,102.91665,121.59302520751953
2025-04-30,90.858333,121.59302520751953
2025-05-02,80.23,121.59302520751953
2025-05-03,116.84,121.59302520751953
2025-05-04,100.17,121.59302520751953
2025-05-06,108.17,121.59302520751953
2025-05-07,97.61666,121.59302520751953
2025-05-08,128.16667,121.59302520751953
2025-05-09,110.27499,121.59302520751953
2025-05-10,101.56666,121.59302520751953
2025-05-11,101.53333,121.59302520751953
2025-05-13,133.75,121.59302520751953
2025-05-15,112.38334,121.59302520751953
2025-05-16,99.34999,121.59302520751953
2025-05-17,129.53333,121.59302520751953
2025-05-18,110.2999933,121.59302520751953
2025-05-20,80.266663,121.59302520751953
2025-05-21,91.1,121.59302520751953
2025-05-22,373.88329,121.59302520751953
2025-05-23,150.816663,121.59302520751953
2025-05-24,151.86666,121.59302520751953
2025-05-25,133.63332,121.59302520751953
2025-05-26,132.29999,121.59302520751953
2025-05-27,91.383323,121.59302520751953
2025-05-28,58.56666,121.59302520751953
2025-05-29,81.52501,121.59302520751953
2025-05-30,69.19166,121.59302520751953
2025-05-31,114.48,121.59302520751953
2025-06-01,86.19167,121.59302520751953
2025-06-02,58.34,121.59302520751953
2025-06-03,154.321633,121.59302520751953
2025-06-04,164.74333000000001,121.59302520751953
2025-06-05,257.33,121.59302520751953
2025-06-06,140.61334,121.59302520751953
2025-06-07,201.596667,121.59302520751953
2025-06-08,42.2,121.59302520751953
2025-06-09,65.62,121.59302520751953
2025-06-10,51.86,118.76669311523438
2025-06-11,69.45,121.59302520751953
2025-06-12,38.56,121.59302520751953
2025-06-13,60.59,121.59302520751953
2025-06-14,79.48,121.59302520751953
2025-06-16,130.79,121.59302520751953
2025-06-17,74.6,121.59302520751953
2025-06-18,52.44,121.59302520751953
2025-06-19,60.5,121.59302520751953
2025-06-20,39.37,121.59302520751953
2025-06-21,73.74,121.59302520751953
2025-06-23,76.59,121.59302520751953
2025-06-24,64.31,121.59302520751953
2025-06-25,57.08,121.59302520751953
2025-06-26,86.23,121.59302520751953
2025-06-27,55.0,121.59302520751953
2025-06-28,112.72,121.59302520751953
2025-06-30,130.14,121.59302520751953
2025-07-01,96.05665,121.59302520751953
2025-07-02,67.92332,121.59302520751953
2025-07-03,62.86999,121.59302520751953
2025-07-04,50.04331,121.59302520751953
2025-07-05,69.84333,121.59302520751953
2025-07-07,97.09666,121.59302520751953
2025-07-08,39.63332,121.59302520751953
2025-07-09,96.25,121.59302520751953
2025-07-10,56.46332,121.59302520751953
2025-07-11,59.44332,121.59302520751953
2025-07-12,117.47332,121.59302520751953
2025-07-14,96.01666,121.59302520751953
2025-07-15,75.11665,118.76669311523438
2025-07-16,76.69665,121.59302520751953
2025-07-17,59.643299999999996,121.59302520751953
2025-07-18,62.199980000000004,121.59302520751953
2025-07-19,101.66665,121.59302520751953
2025-07-21,62.69332,121.59302520751953
2025-07-22,74.63332,121.59302520751953
2025-07-23,91.52999,121.59302520751953
2025-07-24,81.14666,121.59302520751953
2025-07-25,63.06,121.59302520751953
2025-07-26,85.74999,121.59302520751953
2025-07-27,141.42665,121.59302520751953
2025-07-28,60.38666,121.59302520751953
2025-07-30,67.91665,121.59302520751953
2025-07-31,82.69998,121.59302520751953
2025-08-01,51.5,121.59302520751953
2025-08-02,145.16494,121.59302520751953
2025-08-04,94.40333,121.59302520751953
2025-08-05,59.79332,121.59302520751953
2025-08-06,104.11333,121.59302520751953
2025-08-07,89.18,121.59302520751953
2025-08-08,69.78998,121.59302520751953
2025-08-09,100.4533,121.59302520751953
2025-08-11,109.2,121.59302520751953
2025-08-12,90.15664,121.59302520751953
2025-08-13,96.96332,121.59302520751953
2025-08-14,67.40999000000001,121.59302520751953
2025-08-15,84.10331,121.59302520751953
2025-08-16,130.34332,121.59302520751953
2025-08-18,88.81665,121.59302520751953
2025-08-19,97.41331,121.9465560913086
2025-08-20,106.90666,121.59302520751953
2025-08-21,41.59333,121.59302520751953
2025-08-22,51.28666,121.59302520751953
2025-08-23,86.25332,121.59302520751953
2025-08-24,118.74662000000001,121.59302520751953
2025-08-25,41.37,121.59302520751953
2025-08-26,76.75998,121.59302520751953
2025-08-27,50.73666,121.59302520751953
2025-08-28,59.31665,121.59302520751953
2025-08-29,63.19332,194.3764190673828
2025-08-30,71.2933,121.59302520751953
2025-08-31,87.09999,136.569091796875
2025-09-02,39.153330000000004,121.59302520751953
2025-09-03,43.97332,197.55625915527344
2025-09-04,42.03332,121.59302520751953
2025-09-05,21.0,136.569091796875
2025-09-06,45.08,121.59302520751953
2025-09-08,50.56332,124.77288818359375
2025-09-09,58.21998,121.59302520751953
2025-09-10,80.56666,121.59302520751953
2025-09-11,68.69332,194.3764190673828
2025-09-12,66.84999,121.59302520751953
2025-09-13,74.18332,136.569091796875
2025-09-15,90.35665,121.59302520751953
2025-09-16,56.75998,124.77288818359375
2025-09-17,63.84331,121.59302520751953
2025-09-18,63.09999,121.59302520751953
2025-09-19,78.84331,121.59302520751953
2025-09-20,79.02665,121.59302520751953
2025-09-22,118.72003000000001,118.76669311523438
2025-09-23,93.57666,121.59302520751953
2025-09-24,82.07163,121.59302520751953
2025-09-25,73.65666,194.3764190673828
2025-09-26,64.76998999999999,121.59302520751953
2025-09-27,63.33,136.569091796875
2025-09-28,93.78663,194.3764190673828
2025-09-29,40.31665,124.77288818359375
2025-09-30,18.0,136.569091796875
2025-10-01,33.31333,121.59302520751953
2025-10-02,19.61666,124.77288818359375
2025-10-03,111.61996,121.59302520751953
2025-10-04,58.96995,121.59302520751953
2025-10-06,86.71999,121.59302520751953
2025-10-07,84.5333,121.59302520751953
2025-10-08,114.34997,121.59302520751953
2025-10-09,43.29333,121.59302520751953
2025-10-10,60.56663,121.59302520751953
2025-10-11,68.94999,121.59302520751953
2025-10-13,50.35331,121.59302520751953
2025-10-14,85.3133,121.59302520751953
2025-10-15,66.16662,121.59302520751953
2025-10-16,53.8733,121.59302520751953
2025-10-17,76.27665,121.59302520751953
2025-10-18,135.8066,121.59302520751953
2025-10-20,89.88331,121.59302520751953
2025-10-21,91.1133,121.59302520751953
2025-10-22,102.51663,194.3764190673828
2025-10-23,63.54665,121.59302520751953
2025-10-24,54.56666,136.569091796875
2025-10-25,64.39332,118.76669311523438
2025-10-27,66.69664,121.59302520751953
2025-10-28,62.27664,121.59302520751953
2025-10-29,57.93664,121.59302520751953
2025-10-30,62.63663,121.59302520751953
2025-10-31,66.25998,121.59302520751953
2025-11-01,103.46664,121.59302520751953
2025-11-03,67.28333,121.59302520751953
2025-11-04,67.2333,121.59302520751953
2025-11-05,87.64665,121.59302520751953
2025-11-06,51.25,121.59302520751953
2025-11-07,53.48333,121.59302520751953
2025-11-08,84.37998999999999,121.59302520751953
2025-11-10,98.5,121.59302520751953
2025-11-11,74.76666,194.3764190673828
2025-11-12,65.48332,194.3764190673828
2025-11-13,44.59999,136.569091796875
2025-11-14,47.31666,136.569091796875
2025-11-15,87.33332,197.55625915527344
2025-11-17,85.81333000000001,124.77288818359375
2025-11-18,51.86666,209.3524932861328
2025-11-19,75.53333,121.59302520751953
2025-11-20,66.15999,136.569091796875
2025-11-21,69.83333,121.59302520751953
2025-11-22,87.41664,124.77288818359375
2025-11-24,58.8,194.3764190673828
2025-11-25,79.78333,194.3764190673828
2025-11-26,193.80999,209.3524932861328
2025-11-27,98.19666000000001,209.3524932861328
2025-11-28,89.31665,209.3524932861328
2025-11-29,83.32999,191.55006408691406
2025-11-30,127.96331,121.59302520751953
2025-12-02,77.03333,136.569091796875
2025-12-03,92.08333,121.59302520751953
2025-12-04,46.0,124.77288818359375
2025-12-05,59.23332,121.59302520751953
2025-12-06,86.26665,121.59302520751953
2025-12-08,105.99999,121.59302520751953
2025-12-09,80.2,121.59302520751953
2025-12-10,66.09333,121.59302520751953
2025-12-11,38.03333,121.59302520751953
2025-12-12,85.59333,121.59302520751953
2025-12-13,94.0,121.59302520751953
2025-12-14,119.14999,121.59302520751953
2025-12-15,82.70332,121.59302520751953
2025-12-16,79.06666,121.59302520751953
2025-12-17,77.06666,121.59302520751953
2025-12-18,112.30999,121.59302520751953
2025-12-19,92.31,121.59302520751953
2025-12-20,87.73333,194.3764190673828
2025-12-21,142.27998,194.3764190673828
2025-12-22,121.86333,209.3524932861328
2025-12-23,74.16665,209.3524932861328
2025-12-24,108.82666,136.569091796875
2025-12-26,96.99333,136.569091796875
2025-12-27,123.2967,124.77288818359375
2025-12-28,84.14999,124.77288818359375
2025-12-29,401.77669000000003,121.59302520751953
2025-12-30,43.09666,194.3764190673828
2025-12-31,52.8,121.59302520751953
